id,timestamp_ns,received_at,symbol,buy_exchange,sell_exchange,buy_vwap,sell_vwap,target_volume,gross_spread,buy_fee,sell_fee,gas_fee,net_profit,net_profit_pct,execution_id,executed,execution_latency_us,status
514,1786474474251790800,2026-08-11T18:54:34.251808+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434251,1,794,FILLED
513,1786474474249686500,2026-08-11T18:54:34.249703+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434249,1,804,FILLED
512,1786474474247540900,2026-08-11T18:54:34.247558+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434247,1,847,FILLED
511,1786474474245593000,2026-08-11T18:54:34.245612+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434245,1,686,FILLED
510,1786474474239962900,2026-08-11T18:54:34.239979+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434239,1,3978,FILLED
509,1786474474238030800,2026-08-11T18:54:34.238047+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434238,1,773,FILLED
508,1786474474236054600,2026-08-11T18:54:34.236072+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434236,1,787,FILLED
507,1786474474234067300,2026-08-11T18:54:34.234085+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434234,1,776,FILLED
506,1786474474232026000,2026-08-11T18:54:34.232044+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434232,1,798,FILLED
505,1786474474229605100,2026-08-11T18:54:34.229625+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434229,1,1010,FILLED
504,1786474474223872000,2026-08-11T18:54:34.223888+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434223,1,4088,FILLED
503,1786474474221901200,2026-08-11T18:54:34.221918+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434221,1,748,FILLED
502,1786474474219842200,2026-08-11T18:54:34.219860+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434219,1,827,FILLED
501,1786474474217755200,2026-08-11T18:54:34.217773+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434217,1,805,FILLED
500,1786474474215633300,2026-08-11T18:54:34.215652+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434215,1,844,FILLED
499,1786474474212609900,2026-08-11T18:54:34.212638+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434212,1,1319,FILLED
498,1786474474207539700,2026-08-11T18:54:34.207557+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434207,1,827,FILLED
497,1786474474205671200,2026-08-11T18:54:34.205688+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434205,1,634,FILLED
496,1786474474203335700,2026-08-11T18:54:34.203354+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434203,1,697,FILLED
495,1786474474201340400,2026-08-11T18:54:34.201358+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434201,1,714,FILLED
494,1786474474199392700,2026-08-11T18:54:34.199411+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434199,1,660,FILLED
493,1786474474193750700,2026-08-11T18:54:34.193768+00:00,BTC/USDT,binance,kraken,61933.20000000,65409.78000000,0.01,32.44581372,0.61933200,1.70065428,2.50,29.94581372,0.04830349,ARB-20260811185434193,1,1053,FILLED
492,1786474474191053900,2026-08-11T18:54:34.191071+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434191,1,1396,FILLED
491,1786474474188425600,2026-08-11T18:54:34.188442+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434188,1,1244,FILLED
490,1786474474186205100,2026-08-11T18:54:34.186222+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434186,1,872,FILLED
489,1786474474184327500,2026-08-11T18:54:34.184345+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434184,1,655,FILLED
488,1786474474181832900,2026-08-11T18:54:34.181857+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434181,1,934,FILLED
487,1786474474176486800,2026-08-11T18:54:34.176503+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434176,1,812,FILLED
486,1786474474174387900,2026-08-11T18:54:34.174404+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434174,1,820,FILLED
485,1786474474172370900,2026-08-11T18:54:34.172387+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434172,1,796,FILLED
484,1786474474170307700,2026-08-11T18:54:34.170324+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434170,1,809,FILLED
483,1786474474168362500,2026-08-11T18:54:34.168380+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434168,1,664,FILLED
482,1786474474166017900,2026-08-11T18:54:34.166040+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434165,1,931,FILLED
481,1786474474120152500,2026-08-11T18:54:34.120174+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434120,1,40387,FILLED
480,1786474474104837000,2026-08-11T18:54:34.104856+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434104,1,10160,FILLED
479,1786474474094031200,2026-08-11T18:54:34.094053+00:00,BTC/USDT,binance,kraken,61980.81000000,65477.14000000,0.01,32.64108626,0.61980810,1.70240564,2.50,30.14108626,0.04858113,ARB-20260811185434094,1,5840,FILLED
478,1786474474036972700,2026-08-11T18:54:34.036994+00:00,BTC/USDT,binance,kraken,61896.06000000,65384.02000000,0.01,32.56065488,0.61896060,1.69998452,2.50,30.06065488,0.04851783,ARB-20260811185434036,1,2254,FILLED
477,1786474473829932400,2026-08-11T18:54:33.829951+00:00,BTC/USDT,binance,kraken,61896.06000000,65384.02000000,0.01,32.56065488,0.61896060,1.69998452,2.50,30.06065488,0.04851783,ARB-20260811185433829,1,8348,FILLED
476,1786474473827269600,2026-08-11T18:54:33.827291+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433827,1,1244,FILLED
475,1786474473812123400,2026-08-11T18:54:33.812145+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433812,1,10074,FILLED
474,1786474473792655200,2026-08-11T18:54:33.792678+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433792,1,13469,FILLED
473,1786474473780428000,2026-08-11T18:54:33.780448+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433780,1,7265,FILLED
472,1786474473777173100,2026-08-11T18:54:33.777196+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433777,1,1340,FILLED
471,1786474473760542600,2026-08-11T18:54:33.760566+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433760,1,11755,FILLED
470,1786474473745758400,2026-08-11T18:54:33.745782+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433745,1,10984,FILLED
469,1786474473730001000,2026-08-11T18:54:33.730024+00:00,BTC/USDT,binance,kraken,61830.24000000,65292.07000000,0.01,32.30240378,0.61830240,1.69759382,2.50,29.80240378,0.04815222,ARB-20260811185433729,1,10820,FILLED
468,1786474473714371600,2026-08-11T18:54:33.714395+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433714,1,11581,FILLED
467,1786474473698696800,2026-08-11T18:54:33.698721+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433698,1,10724,FILLED
466,1786474473683218500,2026-08-11T18:54:33.683241+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433683,1,10564,FILLED
465,1786474473667614700,2026-08-11T18:54:33.667638+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433667,1,10676,FILLED
464,1786474473652297300,2026-08-11T18:54:33.652320+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433652,1,10366,FILLED
463,1786474473636858000,2026-08-11T18:54:33.636881+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433636,1,10562,FILLED
462,1786474473621156800,2026-08-11T18:54:33.621180+00:00,BTC/USDT,binance,kraken,61831.05000000,65335.34000000,0.01,32.72587066,0.61831050,1.69871884,2.50,30.22587066,0.04883578,ARB-20260811185433621,1,10779,FILLED
461,1786474473605551500,2026-08-11T18:54:33.605574+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433605,1,11507,FILLED
460,1786474473589805600,2026-08-11T18:54:33.589828+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433589,1,10710,FILLED
459,1786474473574238900,2026-08-11T18:54:33.574262+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433574,1,10542,FILLED
458,1786474473558597100,2026-08-11T18:54:33.558621+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433558,1,10611,FILLED
457,1786474473542776300,2026-08-11T18:54:33.542800+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433542,1,10761,FILLED
456,1786474473526296100,2026-08-11T18:54:33.526322+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433526,1,11384,FILLED
455,1786474473511670100,2026-08-11T18:54:33.511692+00:00,BTC/USDT,binance,kraken,61902.76000000,65394.19000000,0.01,32.59502346,0.61902760,1.70024894,2.50,30.09502346,0.04856804,ARB-20260811185433511,1,10109,FILLED
454,1786474473496391400,2026-08-11T18:54:33.496414+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433496,1,11227,FILLED
453,1786474473480736300,2026-08-11T18:54:33.480759+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433480,1,10704,FILLED
452,1786474473465033400,2026-08-11T18:54:33.465056+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433465,1,10729,FILLED
451,1786474473449656900,2026-08-11T18:54:33.449680+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433449,1,10381,FILLED
450,1786474473434226200,2026-08-11T18:54:33.434250+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433434,1,10448,FILLED
449,1786474473418343300,2026-08-11T18:54:33.418365+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433418,1,10910,FILLED
448,1786474473405301600,2026-08-11T18:54:33.405320+00:00,BTC/USDT,binance,kraken,61883.64000000,65345.94000000,0.01,32.30516916,0.61883640,1.69899444,2.50,29.80516916,0.04811513,ARB-20260811185433405,1,8258,FILLED
447,1786474473402538200,2026-08-11T18:54:33.402562+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433402,1,1336,FILLED
446,1786474473387287700,2026-08-11T18:54:33.387312+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433387,1,10332,FILLED
445,1786474473371217800,2026-08-11T18:54:33.371242+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433371,1,11016,FILLED
444,1786474473355327300,2026-08-11T18:54:33.355352+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433355,1,10882,FILLED
443,1786474473336417200,2026-08-11T18:54:33.336438+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433336,1,14378,FILLED
442,1786474473333923200,2026-08-11T18:54:33.333944+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433333,1,1073,FILLED
441,1786474473318971600,2026-08-11T18:54:33.318995+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433318,1,10055,FILLED
440,1786474473303917200,2026-08-11T18:54:33.303938+00:00,BTC/USDT,binance,kraken,61849.01000000,65129.49000000,0.01,30.49294316,0.61849010,1.69336674,2.50,27.99294316,0.04521492,ARB-20260811185433303,1,10064,FILLED
439,1786474473288130500,2026-08-11T18:54:33.288151+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433288,1,11461,FILLED
438,1786474473273057700,2026-08-11T18:54:33.273079+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433273,1,10062,FILLED
437,1786474473257439700,2026-08-11T18:54:33.257465+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433257,1,10553,FILLED
436,1786474473242070600,2026-08-11T18:54:33.242092+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433242,1,10340,FILLED
435,1786474473226978700,2026-08-11T18:54:33.227000+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433226,1,10179,FILLED
434,1786474473211804100,2026-08-11T18:54:33.211825+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433211,1,10281,FILLED
433,1786474473196610000,2026-08-11T18:54:33.196630+00:00,BTC/USDT,binance,kraken,61727.04000000,64868.75000000,0.01,29.11324210,0.61727040,1.68658750,2.50,26.61324210,0.04307133,ARB-20260811185433196,1,10208,FILLED
432,1786474473181521000,2026-08-11T18:54:33.181542+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433181,1,11029,FILLED
431,1786474473166265600,2026-08-11T18:54:33.166288+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433166,1,10345,FILLED
430,1786474473151248200,2026-08-11T18:54:33.151269+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433151,1,10016,FILLED
429,1786474473135134400,2026-08-11T18:54:33.135156+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433135,1,11304,FILLED
428,1786474473119156500,2026-08-11T18:54:33.119178+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433119,1,10652,FILLED
427,1786474473103863700,2026-08-11T18:54:33.103895+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433103,1,10157,FILLED
426,1786474473089174000,2026-08-11T18:54:33.089196+00:00,BTC/USDT,binance,kraken,61835.84000000,64666.55000000,0.01,26.00741130,0.61835840,1.68133030,2.50,23.50741130,0.03797786,ARB-20260811185433089,1,9754,FILLED
425,1786474473073648700,2026-08-11T18:54:33.073671+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185433073,1,10848,FILLED
424,1786474473057601200,2026-08-11T18:54:33.057624+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185433057,1,11046,FILLED
423,1786474473041334300,2026-08-11T18:54:33.041355+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185433041,1,11243,FILLED
422,1786474473026727300,2026-08-11T18:54:33.026763+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185433026,1,10562,FILLED
421,1786474473011028600,2026-08-11T18:54:33.011051+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185433011,1,10304,FILLED
420,1786474472994992900,2026-08-11T18:54:32.995014+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185432994,1,11045,FILLED
419,1786474472980179800,2026-08-11T18:54:32.980201+00:00,BTC/USDT,binance,kraken,61500.66000000,64563.02000000,0.01,28.32995488,0.61500660,1.67863852,2.50,25.82995488,0.04195752,ARB-20260811185432980,1,9810,FILLED
418,1786474472964086500,2026-08-11T18:54:32.964107+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432964,1,11430,FILLED
417,1786474472948119700,2026-08-11T18:54:32.948145+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432948,1,11040,FILLED
416,1786474472932868700,2026-08-11T18:54:32.932890+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432932,1,10359,FILLED
415,1786474472916749900,2026-08-11T18:54:32.916771+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432916,1,11149,FILLED
414,1786474472901563000,2026-08-11T18:54:32.901583+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432901,1,10222,FILLED
413,1786474472886434900,2026-08-11T18:54:32.886456+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432886,1,10221,FILLED
412,1786474472871507200,2026-08-11T18:54:32.871529+00:00,BTC/USDT,binance,kraken,61625.14000000,64446.12000000,0.01,25.91794948,0.61625140,1.67559912,2.50,23.41794948,0.03796268,ARB-20260811185432871,1,9781,FILLED
411,1786474472855853100,2026-08-11T18:54:32.855875+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432855,1,10982,FILLED
410,1786474472840486100,2026-08-11T18:54:32.840506+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432840,1,10354,FILLED
409,1786474472823915800,2026-08-11T18:54:32.823936+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432823,1,11587,FILLED
408,1786474472809251000,2026-08-11T18:54:32.809273+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432809,1,10965,FILLED
407,1786474472793421300,2026-08-11T18:54:32.793443+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432793,1,10837,FILLED
406,1786474472777635900,2026-08-11T18:54:32.777658+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432777,1,10814,FILLED
405,1786474472762362900,2026-08-11T18:54:32.762383+00:00,BTC/USDT,binance,kraken,61413.48000000,64300.01000000,0.01,26.57936494,0.61413480,1.67180026,2.50,24.07936494,0.03916943,ARB-20260811185432762,1,10331,FILLED
404,1786474472747324600,2026-08-11T18:54:32.747349+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432747,1,10702,FILLED
403,1786474472732111500,2026-08-11T18:54:32.732132+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432732,1,10086,FILLED
402,1786474472716002700,2026-08-11T18:54:32.716024+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432715,1,11031,FILLED
401,1786474472700738800,2026-08-11T18:54:32.700760+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432700,1,10307,FILLED
400,1786474472685338600,2026-08-11T18:54:32.685360+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432685,1,10519,FILLED
399,1786474472670205000,2026-08-11T18:54:32.670227+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432670,1,10296,FILLED
398,1786474472657911700,2026-08-11T18:54:32.657930+00:00,BTC/USDT,binance,kraken,61392.19000000,64232.88000000,0.01,26.12292322,0.61392190,1.67005488,2.50,23.62292322,0.03844027,ARB-20260811185432657,1,7515,FILLED
